    np2    ns2
   1226   1597
 Face:           1
        0.038403724759282        0.009576901415486        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038389419675490        0.009629950591950        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038370859491560        0.009681880866516        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038344024142607        0.009731273441764        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038317771731676        0.009781894245527        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038289677837269        0.009831971172433        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038261394815251        0.009884685342746        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038229027452537        0.009941258680167        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038193300602665        0.010005342342310        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038154189678566        0.010075934458810        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038114636152031        0.010148867411293        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038073201249638        0.010220743581940        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.038032248360903        0.010297049298380        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037986512487282        0.010378420394478        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037937515585860        0.010464192022227        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037887659863807        0.010551842341712        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037837807708111        0.010639905242805        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037788244704574        0.010728183595160        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037738373440931        0.010816315572850        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037687566099864        0.010903941346336        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037636398890828        0.010991384290236        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037585332682220        0.011078919095952        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037534945016928        0.011166900404317        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037484250838533        0.011254782350168        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037432150061423        0.011341914870431        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037380188241441        0.011429168051629        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037328901594536        0.011516821840495        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037277357581675        0.011604324168181        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037225076664206        0.011691404423711        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037172609324712        0.011778399775190        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037120323210237        0.011865542302335        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037067894199206        0.011952653414509        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.037015040478234        0.012039570172654        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036961940683675        0.012126396610784        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036909107264315        0.012213439062205        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036855849435964        0.012300277475089        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036801952501092        0.012386783372798        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036748286803638        0.012473498092216        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036694593785618        0.012560260479328        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036640475966401        0.012646819303498        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036585772446898        0.012733070502395        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036530491222104        0.012819008745202        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036475037181205        0.012904877930631        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036419979483919        0.012991034362327        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036365186827382        0.013077388985993        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036310153865688        0.013163618909060        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036254329308928        0.013249364100682        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036198100284438        0.013334865948168        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036141825341148        0.013420356837143        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036085322639046        0.013505720871344        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.036028765669449        0.013591079773038        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035972301240134        0.013676532417285        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035915287981712        0.013761643353503        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035857661877378        0.013846354889904        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035800072557852        0.013931100178598        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035742565889519        0.014015911644238        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035684889016292        0.014100620564581        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035626762694860        0.014185033990473        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035568256559666        0.014269191871157        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035509733434534        0.014353337403910        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035450956036636        0.014437299790677        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035391664975696        0.014520894364994        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035332403988212        0.014604506628808        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035273195867812        0.014688153570713        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035213175239358        0.014771213575563        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035152426091258        0.014853735538902        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035091671448157        0.014936245415880        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.035031393451182        0.015019096972727        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034971497803904        0.015102220846556        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034910721712826        0.015184698100266        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034848812821623        0.015266327117838        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034786877148012        0.015347932920094        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034725167369358        0.015429707286458        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034663361862651        0.015511407412577        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034601324833459        0.015592929697150        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034539016767152        0.015674242008932        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034476479911719        0.015755373135250        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034413585800129        0.015836217299317        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034349975895332        0.015916487103062        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034285896662690        0.015996375356459        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034221954266693        0.016076369380190        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034157730916497        0.016156131626483        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034092721661539        0.016235245089299        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.034027842539553        0.016314455845300        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033963488491389        0.016394087526576        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033898333306271        0.016473056430588        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033832105942943        0.016551121671942        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033765878462075        0.016629179204263        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033699851496592        0.016707402462961        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033633608939425        0.016785440360218        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033566790760354        0.016862979287813        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033499294052676        0.016939918533256        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033431728431357        0.017016787902351        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033364299065239        0.017093771394465        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033296319146551        0.017170265345155        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033227706228128        0.017246187684140        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033158951886268        0.017321973169506        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033089844351492        0.017397424002143        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.033020003822043        0.017472185189051        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032949986488528        0.017546773176233        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032880149045827        0.017621523187709        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032809861916935        0.017695841237006        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032738903214543        0.017769508052441        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032667656237262        0.017842886853500        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032596248424289        0.017916103503687        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032524602015925        0.017989083325284        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032452526654947        0.018061634371921        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032379862774985        0.018133586091422        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032306605999855        0.018204919320296        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032232829534949        0.018275699764610        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032158687978608        0.018346085784769        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032084494773438        0.018416409577354        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.032010453611641        0.018486887525063        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031935896876818        0.018556810848502        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031860327343711        0.018625625952106        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031784001179560        0.018693584612269        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031707408281906        0.018761227047797        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031630994129636        0.018829059599956        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031554120556795        0.018896358376901        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031476210782948        0.018962442062333        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031397759276976        0.019027869608782        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031319283614360        0.019093257306070        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031241027216976        0.019158896939792        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031162221256680        0.019223859653113        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031082308517953        0.019287440385908        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.031002028712592        0.019350543446915        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030921690557400        0.019413561502192        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030841047353684        0.019476177834347        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030759616159421        0.019537748150670        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030677287157696        0.019598094805253        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030594612301738        0.019657951469113        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030511774214912        0.019717570798639        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030428633909492        0.019776755327866        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030344854441197        0.019835011580886        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030260487414119        0.019892392727870        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030175869204721        0.019949383373518        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030090907026152        0.020005841882861        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.030005466557525        0.020061557456886        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029919508729289        0.020116459814199        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029832961563050        0.020170419717303        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029745747785525        0.020223279555391        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029657841031563        0.020274953426694        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029569493011806        0.020325844886275        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029480886542112        0.020376268744685        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029391954095557        0.020426106331637        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029302700184385        0.020475352583758        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029212872646118        0.020523516720471        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029122069849243        0.020569786043308        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.029031094878316        0.020615690881588        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028939828108326        0.020660979290444        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028847374569208        0.020703763376932        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028754858943471        0.020746392111680        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028662246305121        0.020788794339213        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028568847288497        0.020829426565624        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028474945560977        0.020868873269488        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028380630168887        0.020907297582731        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028285884963725        0.020944611581122        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028190672860578        0.020980665519896        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.028094880120094        0.021015092827924        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027998952962547        0.021049102311676        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027902819618471        0.021082480206064        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027805820283542        0.021113213728684        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027708523065198        0.021142962205060        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027610942492761        0.021171730769668        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027512792073512        0.021198442786189        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027414167804178        0.021223311883759        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027315609612418        0.021248409315930        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027216764506439        0.021272317055076        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027117389192177        0.021293884324208        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.027017661963396        0.021313727387350        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026917808180608        0.021332860276712        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026817780854465        0.021350972744272        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026717453178483        0.021367244232034        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026616762211606        0.021381076712095        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026515822183216        0.021393076863297        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026414783898639        0.021404305986566        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026313613158845        0.021414183148638        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026212233909630        0.021421366026093        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026110901323004        0.021428861867848        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.026009468656351        0.021434369979219        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025907955832058        0.021437967290112        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025806397593672        0.021439800877296        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025704810108963        0.021439163265822        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025603222691177        0.021437368475257        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025501657676764        0.021434093485943        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025400134585625        0.021429409687803        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025298681670842        0.021423207624313        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025197320382966        0.021415572997032        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025096108189293        0.021406203620039        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024995070342702        0.021395257962053        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024894226819025        0.021382870405922        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024793672216371        0.021368559453122        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024693402703516        0.021352566582445        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024593445865371        0.021334880520758        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024493910322704        0.021315045619813        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024394494837423        0.021294635868912        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024295416477418        0.021272650532267        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024196806710270        0.021248699257440        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024098571285505        0.021223852091942        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024001357208414        0.021197583281398        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023906052997885        0.021169417875787        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023812115828421        0.021141003765668        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023718987431022        0.021109850860538        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023624556329111        0.021078563685439        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023529232902568        0.021045828459108        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023434223740682        0.021010530123959        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023339813939317        0.020973380052272        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023246035365014        0.020934689582036        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023152805496342        0.020895260058259        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023061608765498        0.020855530425869        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022976352710325        0.020817617135916        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022899664109941        0.020780706526137        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022827544413567        0.020746501856951        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022756556858046        0.020709462999957        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022680490213902        0.020671364870165        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022598829654707        0.020628625915077        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022519373097324        0.020584471097967        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022452059132474        0.020546767284168        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022395047710665        0.020512976947944        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022343551072015        0.020482832982080        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022295351260671        0.020453030382540        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022246597106221        0.020424338335373        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022196322665556        0.020392486373124        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022139815791497        0.020356818609364        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022076556156972        0.020314915432763        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022009856974631        0.020269425458393        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021952656688824        0.020228591929894        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021902525089284        0.020192524461557        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021857395029562        0.020157475083499        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021816796966525        0.020118649738247        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021782130991952        0.020073223920335        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021752945601900        0.020023915628559        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021735505308926        0.019970663723244        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021722719003663        0.019916801020094        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021712985742526        0.019861064026460        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021711878462742        0.019745043032992        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021719202471853        0.019689999159663        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021730365551838        0.019636959630861        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021746109653243        0.019584340208796        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021769293860838        0.019531022139784        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021799979312358        0.019476274997795        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021837270418218        0.019424548356646        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021877054908674        0.019379997421951        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021917342844988        0.019342210019366        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.021959960744320        0.019310586556528        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022004110564372        0.019282744853197        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022051366271559        0.019261125630740        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022101636517537        0.019245433049295        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022156253894733        0.019237386336765        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022216251448223        0.019234800628026        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022282711428735        0.019233426855038        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022355600420680        0.019231647999262        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022433480479429        0.019230977769864        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022517671568513        0.019228349564481        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022609627941514        0.019227359993696        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022707966565055        0.019224586205973        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022808646274785        0.019221927821858        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.022909801827321        0.019219533013972        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023011011556842        0.019215490829644        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023112321462873        0.019212711100875        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023213558498483        0.019207893546595        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023314792626195        0.019203598660758        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023415899180885        0.019197187636001        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023517019151736        0.019190907914805        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023618174777378        0.019185037167009        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023719227427376        0.019177519115954        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023820250919642        0.019169534176444        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.023921166483294        0.019160280802006        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024022181173987        0.019152216493806        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024122877780955        0.019140761872025        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024223678124156        0.019130198196073        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024324383899734        0.019118722716518        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024424971829757        0.019106204578428        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024525677179959        0.019094639093171        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024626047955571        0.019080434667525        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024726512269777        0.019066690528834        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024826816388945        0.019051625866563        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.024926962820307        0.019035337416544        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025027054866204        0.019018713846583        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025126973740417        0.019001173208501        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025226813194999        0.018983315655987        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025326568843479        0.018964981664430        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025426233242897        0.018945963657134        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025525505639147        0.018924671380761        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.025624883933492        0.018903584225390        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
